userid,has_darwin,pfees,darwinia,dscore,commissions,investment,old_darwin,label
ccf08b4c-7b5f-46e3-81fc-1a0e411a1acb,True,27.64683424447785,85.98996892061778,851.0472641996063,4.994137875175027,0.1497999391532403,True,2
71ed9634-2de6-4fe9-b1ce-75c9b157b2c9,False,0.0021709916438531628,16.643219791087315,0.0,0.41910248502532044,0.0,False,5
69b53b50-2ce9-4ef3-bb55-095bab59d3e0,False,0.0,33.224377015573666,589.999541763613,0.9637202387021828,0.0,False,5
66bf5a52-75f7-427c-bad5-134fcd3dbe9e,True,0.0,33.224377015573666,618.2734310609088,0.9637202387021828,0.0,True,3
8038b5c7-289c-435c-872c-f8e4accb8c53,False,11.583480986610255,26.35176466922158,595.971258998341,7.991113118808167,0.0,False,5
07a947e7-dbba-4b11-a952-ab3e9c14ee1a,True,11.583480986610255,26.35176466922158,560.8057221576292,7.991113118808167,0.0,True,3
b9cbffeb-b281-4323-91bb-fb9088dbbb9c,True,11.583480986610255,26.35176466922158,0.0,7.991113118808167,0.0,True,3
88e269e4-8671-40a0-aef9-ae6c04ee2d15,True,11.583480986610255,26.35176466922158,0.0,7.991113118808167,0.0,True,3
25187b34-9570-418e-9408-dad7ac751a72,True,19.001759433656513,493.7356890154022,719.1320738626285,24.17896584191617,0.2466427141997784,True,1
b5dc5be9-f2ff-448a-9b3f-2e253869b451,False,19.001759433656513,493.7356890154022,0.0,24.17896584191617,0.0,False,1
482015e0-efdd-4ffc-a06b-d0d5b64df8c9,False,0.0,0.0,0.0,1.0398297425013092,0.0,False,5
08920520-f7be-4e5e-94cc-9306f843e91b,False,1.5138014590924698,57.50808293225439,717.9819074133533,0.9668754355229757,0.0,False,5
a8d694e8-a7b6-417a-9f41-e4555c0300e5,True,0.0,0.0,565.3369606623698,11.403804782585777,0.0,True,3
a7daf884-361f-4f2f-b5b2-4af4b5005a35,True,0.0,5.547739930362438,0.0,40.58475801371895,18.2124939010932,True,0
65f93376-8091-4e79-9cd8-2f0443ea0b5f,True,0.0,0.0,0.0,5.100491094841753,0.0,True,3
333188a3-030d-4144-a3cb-98cba9aa006b,True,204.71198229215162,308.4029874734862,705.5079357764671,763.6105763736552,0.16644394919571523,True,1
6fbf79ec-94cd-4160-8dd3-3e653535aa2d,True,0.0,0.0,0.0,7.070796075396892,0.0,True,3
a9d55b76-0f39-408d-a75d-7edde60e9b25,False,0.0,0.0,0.0,0.39847827166013755,0.0,False,5
032e5bd1-e13a-4fd2-8fba-df6d53a44dc9,True,0.3213067632902681,0.0,629.64007949209,0.8345110810897126,0.19973293147340657,True,3
51d1f8fc-f07c-4788-85cc-bd72817ffa21,True,76.14529888817316,87.69209874735195,697.7609554397101,4.26844260639266,0.10730373453213107,True,3
f57415e1-33a6-4b93-b618-5ed694307160,True,76.14529888817316,87.69209874735195,866.686637601146,4.26844260639266,8.132241368758741,True,2
18dec6cb-ad26-4b62-842a-19a3560214e9,True,76.14529888817316,87.69209874735195,785.0451494033396,4.26844260639266,0.0,True,2
d42b65bb-087a-4ca5-ba3e-688950d8ce1f,False,0.0007443399921782273,0.0,0.0,2.957650717403258,0.0,False,5
c275d7f7-b019-4eab-8162-401c4f7c1cab,True,0.1827974964124363,8.321609895543657,0.0,10.450088826486107,1.658407505660686,True,3
541ff30b-1d5a-4c6a-8ba1-680242f3d740,True,0.1827974964124363,8.321609895543657,0.0,10.450088826486107,0.0,False,3
fc2fc89b-dc63-465d-881f-6bf7dd6a3ea6,True,1.9155589698706679,81.12414608701565,682.0389079523408,13.176178879651173,0.08322197459785761,True,1
ed211b08-5890-4c48-8713-2f1de86d26b3,False,1.9155589698706679,81.12414608701565,817.6614346179285,13.176178879651173,0.0,False,1
b8b31c76-a052-4763-8871-3888872a766e,True,1.9155589698706679,81.12414608701565,0.0,13.176178879651173,0.0,True,1
aa98beed-2dab-481f-9561-1ea3a4f60df8,True,1.9155589698706679,81.12414608701565,0.0,13.176178879651173,0.0,True,1
99a747bf-5f96-4413-a938-6385d60fa5d5,True,19.23442770954489,81.82916397284596,590.7734837853129,0.44134277481090944,0.0,True,3
f4886514-8131-43a2-8fbe-f231e625307f,False,0.6072573769520704,0.0,0.0,19.652797524478746,0.0,False,1
d18dedcb-2543-485a-adc2-76623a6ddaf8,False,0.6072573769520704,0.0,0.0,19.652797524478746,0.0,False,1
022a6db1-d35e-4bdc-9e19-6894f6eec91e,True,68.00947668866708,406.99828696331656,747.8988633760346,8.852020114764512,0.48742856118204353,True,2
90c5c7b2-cc2d-41a8-8149-11583b272b3f,False,68.00947668866708,406.99828696331656,637.9492047866596,8.852020114764512,0.0,False,5
1b5d7173-b6b7-456b-bf20-a6534b6dfa1f,False,68.00947668866708,406.99828696331656,743.9345282742404,8.852020114764512,0.0,False,5
51b8125c-12fe-4eea-a102-456b7a0ecb83,True,0.0,20.26385517118958,0.0,2.0160938124666443,0.0,True,3
df249071-2c55-41b3-af4a-cf8e60266d4d,True,0.0,20.26385517118958,0.0,2.0160938124666443,0.0,True,3
54f3932b-ede1-4426-93ad-ec29838534b3,True,0.0,0.0,0.0,2.3530842241313303,0.0,True,3
55d6ef7a-bdf3-434f-91cc-3d2727dfe55d,True,0.0,0.0,0.0,1.2090560305238356,0.03905636557024509,False,4
539dd899-069a-47a7-ad6c-388f20bcdf6c,True,3.4717878085172966,23.48991587035471,625.0988548733096,34.553252988683234,0.0,True,1
f57aa725-7725-42f4-b748-f1084063d8f0,True,3.4717878085172966,23.48991587035471,0.0,34.553252988683234,0.0,True,1
a251444c-5194-49c6-8ab7-2f8dea7c376f,True,0.1415486551792262,0.0,0.0,1.983310547938406,0.13365434495086262,True,3
c6869748-f070-4e79-adc7-b9d06930e6be,False,0.0,0.0,0.0,0.1368855206093993,0.0,False,5
05ba6a0c-f846-407c-8124-3fa0925b10a4,True,17.03694996763672,85.44211850701464,549.8006417972815,0.9033097629870017,0.0,True,3
f257ce51-ee1a-440f-8f82-d437b881d47a,False,0.0,0.0,526.64535810575,1.3267987411534246,0.0,False,5
fb638221-94bb-4673-bb8d-3cbfdea4ef9b,False,0.0,0.0,0.0,0.3610776459307388,0.0,False,5
3faeed2f-9f4e-4190-ac8f-484c9d9bd8ea,True,106.05995100382002,374.2699139578268,646.1331189156695,14.901609804504774,0.09154397961909508,True,1
44d029ac-0307-44eb-baf7-1a8fbed23250,True,0.0,0.0,0.0,7.09642243006333,0.0,True,3
05dce985-57dc-4b87-91b8-52b131822a1a,True,0.0,0.0,0.0,7.09642243006333,0.0,True,3
53efc3ff-217d-4c08-8100-1daa32a57c49,True,2.666908163641907,0.0,736.1678050449975,1.2808559972018791,0.32777961712680453,True,2
47c833d9-fa3f-4c42-80bc-be4696f01b27,False,0.02505944640333365,0.0,0.0,4.545715146522338,0.0,False,5
0f23bf2f-b2a9-4d48-a6a4-fd6a5e47f324,True,0.02505944640333365,0.0,0.0,4.545715146522338,0.0,False,4
bdd1fa61-d514-44fa-ba1b-ab9371c5892e,False,0.004155898289661769,13.869349825906095,746.5337825103535,2.4983002339078233,0.0,False,5
b4b6785a-b4f5-4da3-933e-313aea46b54d,False,0.5307764427557575,2.070968542134333,615.2901317485932,1.0172046726156234,0.0,False,5
17a7ebce-f83c-4aec-b85a-393b78b07a24,True,0.007319343256419235,42.38851385273157,0.0,1.6096121147244955,0.04993299232016627,True,3
cb142ffd-2d34-4bd2-9f15-8216fa7b39d2,True,93.08461626016916,218.36422524816052,649.3144471489442,2.2020965128533874,0.0,True,3
6844a649-cb80-4abf-964d-c893322f5ebe,True,93.08461626016916,218.36422524816052,0.0,2.2020965128533874,0.0,True,3
17d1b655-91d4-4e49-8c4e-8565bd560eb0,True,93.08461626016916,218.36422524816052,0.0,2.2020965128533874,0.0,False,3
66268d50-5c9f-4d16-b51c-c240fd9a52aa,True,0.09899721895970423,13.869349825906095,666.2077975545054,0.8617535121765586,0.0,True,3
45d4e54e-7e57-4ae9-bd5c-cc4b07873b24,False,0.09899721895970423,13.869349825906095,0.0,0.8617535121765586,0.0,False,5
ab466b2a-df87-4a57-bf98-4eacaedb2678,False,0.09899721895970423,13.869349825906095,0.0,0.8617535121765586,0.0,False,5
2c10bd04-2183-4419-95a7-b8e73730826f,False,0.09899721895970423,13.869349825906095,0.0,0.8617535121765586,0.0,False,5
f43e85e1-5ffc-486e-9fcf-dc5f2affda7b,False,0.0,0.0,571.7993996800519,0.010696886782688127,0.0,False,5
0e4ce94f-b48b-41da-926e-530919d067cd,True,0.6289672933906021,80.44222899025536,730.4092007291572,23.27888823176998,0.5872955080151175,True,1
69b4b8b5-8cdc-4689-b302-0a6b350227fb,True,0.07313140423151084,5.547739930362438,604.2037003102821,0.2721934428084022,0.0,True,3
cba16320-df01-4900-8696-8ed1cb11a26d,True,0.0,28.723895047345604,0.0,1.9018141227379257,0.0,True,3
1a9971a5-2815-4feb-9217-9ae92d185a82,True,0.0,0.0,0.0,2.9441834138998737,0.0,True,3
37ed80a3-7969-46cf-918d-a0d530bf6c45,False,0.0,0.0,0.0,41.643595893165035,0.0,False,1
7939d279-ef5e-4a49-b876-da5fa0c3da83,False,0.0,0.0,0.0,0.4661226132571366,0.0,False,5
5728ab43-4ff5-4f2f-8085-ee424a89f4b6,True,0.0,27.73869965181219,542.511319450836,51.74330396050309,0.0,True,1
6176d0a5-461b-4d06-8816-12b4dc73309a,False,0.0,27.73869965181219,567.1211515999485,51.74330396050309,0.0,False,1
486b6065-6cd1-49b3-a44b-de91aaa2bc1d,True,0.0,27.73869965181219,553.455430053124,51.74330396050309,0.0,True,1
61d50a77-6299-4614-a0a3-5a6b01334411,True,0.0,27.73869965181219,0.0,51.74330396050309,0.0,True,1
5cbb6a20-3fd9-45f7-a2d7-4db89ecb4322,True,0.0,0.0,0.0,0.5495429389581001,0.0,False,4
87441da6-3f75-4c36-868d-95627dd610e5,False,3.7161174109497996,13.869349825906095,0.0,0.7986495757607006,0.0,False,5
8357f80c-5b58-454c-9da0-0b47e52bb3bc,True,129.26946441326004,563.9963034743115,689.5371298269315,7.750086864107597,0.5659098121425283,True,3
51c108f2-6631-4606-be73-b227b5c34c7a,True,129.26946441326004,563.9963034743115,753.266939646054,7.750086864107597,6.445942782100182,True,2
79338d9e-8bd0-4e23-8d42-4ddfc622b18a,True,129.26946441326004,563.9963034743115,0.0,7.750086864107597,0.2995989161137391,True,3
12185e0a-c65d-4a67-ae1f-52ef81047a8e,False,0.0,0.0,0.0,0.49398069250413734,0.0,False,5
107bb8cb-5320-4277-950c-9c348a19eca1,False,0.0,0.0,0.0,1.9067393080191635,0.0,False,5
9a3eef44-e147-494b-8bdd-4832c99ce51a,True,0.0,0.0,0.0,0.10137031737047437,0.0,True,3
5bb193c7-a0c3-4144-ac51-3ab9e7e867d3,True,0.16511942159820342,16.643219791087315,0.0,18.23588328388267,0.0,True,1
02b5830f-6f48-4a09-9e36-7aa5c31d2b73,True,4.265130183513924,53.94706079157383,680.8133824761172,31.86979657060888,0.0,True,1
5ac3f465-01ed-4b8f-82ef-121c3717d28e,True,22.118186924241385,209.1581780096987,730.779546359897,3.390355178966996,0.0,True,3
4db4cfc8-26cf-491d-b50b-c3a86909542b,True,22.118186924241385,209.1581780096987,696.82194273776,3.390355178966996,0.2995989161137391,True,3
17fa534d-6538-417f-89be-02f5e63fee16,False,0.0,0.0,0.0,9.276663433231224,0.0,False,5
c0675c62-694a-4edf-8324-7ca03b6f3825,False,0.0,0.0,0.0,3.7606867863050604,0.0,False,5
3539260d-1726-413e-a72a-734aa8934d09,True,3.1040218240485706,14.063928482353662,551.447920609042,2.9477426298257674,0.0,True,3
08691163-cdfc-4596-953d-9a602b0ce9e6,True,10.117937570344006,162.15431345961093,672.3394601307484,12.269483051783322,0.0,True,1
aff1f164-ab15-45d8-b142-878767fbf8dc,True,15.19402617533611,365.4440783016224,703.5664983507532,4.468297390382883,0.0,True,3
fd968406-2e9d-4527-bc8a-985f13d44d0c,True,15.19402617533611,365.4440783016224,697.5664682995019,4.468297390382883,0.0,True,3
1eb26549-e2c3-4266-8c9e-f86b99170d96,True,15.19402617533611,365.4440783016224,732.6031505128034,4.468297390382883,0.7956256316338306,True,3
71a59375-e7fe-4c9f-9566-a5b6f2330576,False,15.19402617533611,365.4440783016224,714.1578029007546,4.468297390382883,0.09986598464033254,False,5
cca3465a-1363-42c4-88c6-153b0e252d3c,False,15.19402617533611,365.4440783016224,619.8336503900758,4.468297390382883,0.0,False,5
d28df9c0-01de-4cc3-bf51-4dbc855b2b53,False,15.19402617533611,365.4440783016224,0.0,4.468297390382883,0.0,False,5
f921f943-9290-4102-8666-f329887372aa,False,15.19402617533611,365.4440783016224,0.0,4.468297390382883,0.0,False,5
5cf544c4-b83d-44e6-9557-719425264e89,True,59.74810914381362,201.9029962916188,701.5952920873094,0.4859772664221261,0.0,True,3
8d04eb9e-d54e-49aa-ac8f-70aaca630c8d,True,8.898088379829256,63.75737341099067,616.5953125291344,4.398344368185304,0.07401475225443974,True,3
22d6dff5-d108-447d-abe8-21595a440fcd,True,0.12064510706555434,70.05235784966338,631.354779399872,4.623440726741872,0.0,True,3
dfffc7b5-7347-49db-946e-6bd9384b5522,True,0.0,0.0,0.0,1.117632278740861,0.0,True,3
fd42700d-f16a-48c7-8a41-31b83146ce27,False,0.0268582680510977,0.0,0.0,0.29056669258801937,0.0,False,5
1746c513-b15b-4f1b-b4e9-699c2cea43de,False,0.0,0.0,0.0,12.109876266263214,0.0,False,1
6d62b1a2-38e3-4278-b21e-d6afb45180ed,True,9.491699523591391,105.40705867688632,662.4705680161454,0.3749297295342198,0.0,False,3
f8f02e9e-be46-4437-906b-c9f0fe3eb29e,True,63.42316379852826,225.16317470371726,797.9748300517276,0.5196840031905966,0.14147793413200285,True,2
3b1e5858-88e5-4e1f-88c4-ca11dd6226fe,True,0.0,0.0,565.5995749739758,0.5009836903258971,0.0,True,3
647782ec-1279-4b14-8b69-48bbd867588c,False,0.00291533163603139,13.869349825906095,0.0,1.0431388513621407,0.0,False,5
1358ea47-eb1f-4f70-bad5-ab78c55a32f6,True,0.0,0.0,0.0,0.9434038494170773,0.0,False,4
1ad1801b-d20c-4397-8378-07ac4e248441,True,0.0,0.0,0.0,3.066004793590487,0.0,False,4
f8e883ff-d3d7-4566-9364-887ce094bd9a,True,50.16919778447202,268.60108794619634,709.2182280030703,15.039130212279332,0.36417936853776683,True,1
5d4dd3df-6b86-46a2-8723-4b6afa62e997,True,50.16919778447202,268.60108794619634,0.0,15.039130212279332,0.06657796455538269,True,1
c596647d-4e26-438b-ba4c-f0780eb6d99f,True,50.16919778447202,268.60108794619634,651.9859100304841,15.039130212279332,0.19124446710788953,True,1
3028c58f-95da-4da2-adef-5af06e415a7a,False,50.16919778447202,268.60108794619634,0.0,15.039130212279332,0.0,False,1
acac2184-bc76-48b6-8a2a-302402f33138,False,50.16919778447202,268.60108794619634,0.0,15.039130212279332,0.0,False,1
72f9ff67-ac2a-4365-ad27-661ad098c668,True,50.16919778447202,268.60108794619634,0.0,15.039130212279332,0.29127691109250164,True,1
395b0b0d-e153-4795-9047-4ffce453ff62,False,113.37563458861105,382.1005877037129,817.4212521918843,63.41430004459601,0.0,False,1
83243705-774d-4e6b-8856-e0a4027ea1a3,False,0.0,0.0,0.0,0.023856366205995103,0.0,False,5
885e5621-bd1c-4368-ac57-a34d2513c638,True,0.031200251338804028,0.0,0.0,9.2749704007908,0.09037876420913801,True,3
338431e6-6306-42af-9823-ff05f9b48c3b,False,0.031200251338804028,0.0,0.0,9.2749704007908,0.0,False,5
49ea7799-7f19-4730-8e9d-c18c8966d654,False,0.0,0.0,690.3642771041475,2.2288002518000973,0.0,False,5
ff7893fd-e24a-4e8a-9ff8-bc3ca1077384,False,0.0,0.0,0.0,3.630246332372281,0.0,False,5
53ea9830-15fc-4597-8302-121ea2232711,True,0.0,0.0,0.0,3.630246332372281,0.0,True,3
d8f044dc-1dbd-4bef-9cb5-b430210a8bb3,True,0.013894346520660242,24.085867963024068,568.559862057279,106.89275832308213,0.033288982277691344,True,1
9920d83d-1e3e-4baf-9f43-e560ece5f1f9,True,0.013894346520660242,24.085867963024068,656.8717730856705,106.89275832308213,0.0,True,1
b49f1073-2cd8-4c40-b16d-ed887ec0a810,False,0.013894346520660242,24.085867963024068,0.0,106.89275832308213,0.0,False,1
b60e4207-0d68-4f2a-a719-a6f89b0ffc6d,False,0.013894346520660242,24.085867963024068,0.0,106.89275832308213,0.0,False,1
8e50936e-a096-4349-8fe7-36bf47e89ec2,True,0.0,0.0,0.0,2.454820082596896,0.0,False,4
d4e6b43f-ced6-4f84-b462-5e0fc11ed16b,True,0.0,0.0,0.0,0.2184011848148842,0.0,True,3
4014f50f-8bba-48ff-bd69-e28bfaaea258,False,0.34835111633941035,16.643219791087315,0.0,12.012911681038844,0.0,False,1
0651d560-b332-4031-9d7e-45f054337067,False,0.34835111633941035,16.643219791087315,0.0,12.012911681038844,0.0,False,1
174f51be-11de-41b6-a34d-03b9230408ac,True,0.0,0.0,0.0,0.5650880550020065,0.0,False,4
1d7b176e-ee8c-4be8-9944-e17b3a70c509,True,0.04478445619605667,19.417089756268535,685.0562907345485,0.17376669320366755,0.0,True,3
ec6409b0-af4d-4eab-890b-eec6d096c218,False,0.0,0.9985238407161093,0.0,2.761181998293885,0.0,False,5
3b5c6cc4-84ad-4984-96a9-544b290a44e2,True,13.923872007016646,31.78019767851161,729.7969702809793,3.2717851911222,0.0,True,3
37742479-5aae-47db-b6d2-e0549a9673fe,True,0.0,0.0,0.0,0.4144274068091456,0.0,True,3
eeedda26-7b61-4d6f-ac5d-625654cf186b,True,0.8095937981591853,0.0,532.0554549527485,6.078679065307572,0.26793700176192503,True,3
d215a3e8-63b8-4208-b82c-38f6af807a2c,True,0.8095937981591853,0.0,0.0,6.078679065307572,2.0159092565724395,True,3
3086cb5f-635e-406b-9ba9-516343101395,False,0.763196605313409,0.0,0.0,6.1971913361373545,0.0,False,5
66194aa3-e587-43f4-af39-4d89f3c62dba,True,0.0,0.0,0.0,10.351508164841336,0.0,True,3
6e3c5940-821b-4a3f-9a2c-2b9a2aead74f,True,0.008497881577368095,0.0,0.0,0.2329458725985393,0.0,True,3
c45b529d-963c-42b0-a90f-909c28e38b15,True,0.0,0.0,560.2067840788492,0.13313391463345653,0.0,True,3
ff23c5da-0432-4992-a30a-cdc32d7ec6af,False,9.018671458562128,94.31157881616144,870.7504997795357,0.36554109509186045,0.0,False,5
3ed4d882-fcb2-4e73-9ebc-79d9dc0daee8,True,64.33932227223428,198.5047975440244,848.2702144516586,11.877776909884885,1.6641277415089062,True,1
47091313-c1b7-4568-b806-54a253072ae8,True,64.33932227223428,198.5047975440244,0.0,11.877776909884885,0.5178271164642675,True,1
3e78ec71-983f-43c8-98e8-a3c208b93264,True,0.1712602265336738,155.22087014492243,790.7129595525943,2.0918185361656745,0.0,True,2
4bda6728-b612-476b-b3ff-0ba10c11ec7a,False,0.0,0.0,0.0,0.8222750739066377,0.0,False,5
b978ba10-d289-4bac-b7b0-ff54cb1ea09c,True,0.0,0.0,0.0,0.821659425746483,0.0,True,3
30a1386d-4c58-4f66-a6ec-129d0d32e421,True,0.016747649824010113,0.0,631.0004145481898,0.20993602261275687,0.0,True,3
38791519-bf27-41d7-be01-b102ec9777b4,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
d8636aaa-2071-4897-a5ca-53173746d707,True,51.5829475429492,284.4486064945516,530.199396302588,84.49540130063367,0.0,True,1
3c317e5f-0889-4afb-a8f5-4194b7f3340a,True,51.5829475429492,284.4486064945516,658.6374890881765,84.49540130063367,0.0,True,1
d6c23cae-ed74-4cd2-8a00-173bec270be2,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
11c67863-0157-4997-9ace-58e1b11513ce,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
9b10e09f-2d9b-4a08-be24-f87b2665f225,True,51.5829475429492,284.4486064945516,599.5930211207827,84.49540130063367,0.0,True,1
ab0c3248-c67f-4d93-a737-a88401998892,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
17155626-a977-447c-a2c9-753cc9ce35f1,True,51.5829475429492,284.4486064945516,591.6328779906263,84.49540130063367,0.0,True,1
b50f7afb-622d-4bf2-a4ce-05f671f20596,True,51.5829475429492,284.4486064945516,702.11288656396,84.49540130063367,0.0,True,1
932b0f9e-4ab3-46e7-8f92-979e3a5e2b76,True,51.5829475429492,284.4486064945516,695.2320995651761,84.49540130063367,0.0,True,1
4131e2f6-1115-42b6-8b07-c1738debfc8a,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
1fca7fac-0719-4c75-8cd3-e35c5d6e4dba,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
bc746f5a-d9a7-46a3-8609-7b289b6a5b6b,True,51.5829475429492,284.4486064945516,711.7090879456975,84.49540130063367,0.0,True,1
2d0a4235-cd16-4229-a88b-de6d4c648136,True,51.5829475429492,284.4486064945516,556.2688042096229,84.49540130063367,0.0,True,1
529ae383-68a4-408d-bc34-f43dc622f2a0,True,51.5829475429492,284.4486064945516,672.9891679595878,84.49540130063367,0.0,True,1
d1c868ff-8302-4f4a-8ff1-e3c30bc6152e,True,51.5829475429492,284.4486064945516,618.0949108722205,84.49540130063367,0.0,True,1
18493198-7aa2-473f-b7b3-00303dd1913f,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
3b884ba1-635b-48af-897e-fc6e6f58069a,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
26730707-7e8f-40a3-9a56-8bafd94fef28,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
95b0b247-9f71-4129-a28a-f746a608e0f7,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
d6f0510a-7e1b-4938-ac13-c5c6036fc470,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
cdd526f5-edf0-4cb3-b88d-b5e1d7be2d5b,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
1b94f22b-0866-47b9-bd53-5f8521b029a6,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
90295bc4-93a3-47db-996d-cae18d8be1c5,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
dd87b9ea-0f20-4a35-9089-a9fc24de9762,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
30f559bd-83cb-485d-856b-d2c0d4de075c,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
e5fb921b-1508-477e-907c-21aa89dddc7c,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
9b9e5c6d-39ad-4e17-975d-5f2ce3a62ef5,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
6b26b071-7383-4ff8-8edd-e397c2a61d6f,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,True,1
81b2579f-3cfd-43b8-b186-8204c474f911,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,False,1
285a1e38-8a8b-4ffc-8e54-6fc764b7ec26,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,False,1
a2798c6e-1b5e-4af3-b356-7653b1fba4c0,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,False,1
18093d99-4d39-4e74-ba97-439b6298634e,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,False,1
631e74f6-9d87-44dd-bd96-638865efef34,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,False,1
74ae19cb-1839-437a-a17c-50e459362e51,True,51.5829475429492,284.4486064945516,0.0,84.49540130063367,0.0,False,1
